child,parent_1,parent_2,parent_3
GEN=125_MEMBER=2230_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE,GEN=62_MEMBER=336_DE
GEN=125_MEMBER=2231_DE,GEN=123_MEMBER=2187_DE,GEN=26_MEMBER=752_DE,GEN=114_MEMBER=1907_DE,GEN=93_MEMBER=1279_DE
GEN=125_MEMBER=2232_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE,GEN=49_MEMBER=1445_DE,GEN=14_MEMBER=403_DE
GEN=125_MEMBER=2233_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=95_MEMBER=1322_DE,GEN=93_MEMBER=1279_DE
GEN=125_MEMBER=2234_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=95_MEMBER=1322_DE,GEN=14_MEMBER=403_DE
GEN=125_MEMBER=2235_DE,GEN=55_MEMBER=143_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE,GEN=42_MEMBER=1237_DE
GEN=125_MEMBER=2236_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE,GEN=69_MEMBER=551_DE
GEN=125_MEMBER=2237_DE,GEN=58_MEMBER=228_DE,GEN=111_MEMBER=1821_DE,GEN=93_MEMBER=1279_DE,GEN=49_MEMBER=1445_DE
GEN=125_MEMBER=2238_DE,GEN=80_MEMBER=897_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=118_MEMBER=2020_DE
GEN=125_MEMBER=2239_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=111_MEMBER=1821_DE
GEN=125_MEMBER=2240_DE,GEN=123_MEMBER=2187_DE,GEN=97_MEMBER=1402_DE,GEN=95_MEMBER=1322_DE,GEN=93_MEMBER=1279_DE
GEN=125_MEMBER=2241_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=111_MEMBER=1821_DE,GEN=49_MEMBER=1445_DE
GEN=125_MEMBER=2242_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=93_MEMBER=1279_DE
GEN=125_MEMBER=2243_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE
GEN=125_MEMBER=2244_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE,GEN=49_MEMBER=1445_DE
GEN=125_MEMBER=2245_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=116_MEMBER=1958_DE
GEN=125_MEMBER=2246_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=30_MEMBER=870_DE,GEN=45_MEMBER=1330_DE
GEN=125_MEMBER=2247_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=111_MEMBER=1821_DE,GEN=42_MEMBER=1237_DE
GEN=125_MEMBER=2248_DE,GEN=104_MEMBER=1595_DE,GEN=77_MEMBER=788_DE,GEN=111_MEMBER=1821_DE,GEN=30_MEMBER=870_DE
GEN=125_MEMBER=2249_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE
GEN=126_MEMBER=2250_DE,GEN=80_MEMBER=897_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE,GEN=30_MEMBER=870_DE
GEN=126_MEMBER=2251_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE,GEN=30_MEMBER=870_DE
GEN=126_MEMBER=2252_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=228_DE
GEN=126_MEMBER=2253_DE,GEN=123_MEMBER=2187_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=42_MEMBER=1237_DE
GEN=126_MEMBER=2254_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=116_MEMBER=1958_DE
GEN=126_MEMBER=2255_DE,GEN=55_MEMBER=143_DE,GEN=97_MEMBER=1402_DE,GEN=45_MEMBER=1330_DE,GEN=58_MEMBER=224_DE
GEN=126_MEMBER=2256_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=45_MEMBER=1330_DE,GEN=14_MEMBER=403_DE
GEN=126_MEMBER=2257_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=114_MEMBER=1907_DE,GEN=30_MEMBER=870_DE
GEN=126_MEMBER=2258_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE,GEN=93_MEMBER=1279_DE
GEN=126_MEMBER=2259_DE,GEN=80_MEMBER=897_DE,GEN=97_MEMBER=1402_DE,GEN=111_MEMBER=1821_DE,GEN=118_MEMBER=2020_DE
GEN=126_MEMBER=2260_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=224_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2261_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2262_DE,GEN=55_MEMBER=143_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2263_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2264_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=45_MEMBER=1330_DE,GEN=95_MEMBER=1349_DE
GEN=126_MEMBER=2265_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE,GEN=114_MEMBER=1907_DE,GEN=69_MEMBER=551_DE
GEN=126_MEMBER=2266_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=224_DE,GEN=60_MEMBER=276_DE,GEN=98_MEMBER=1412_DE
GEN=126_MEMBER=2267_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2268_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2269_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1349_DE
GEN=126_MEMBER=2270_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=14_MEMBER=403_DE,GEN=69_MEMBER=551_DE
GEN=126_MEMBER=2271_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=111_MEMBER=1821_DE
GEN=126_MEMBER=2272_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE
GEN=126_MEMBER=2273_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=224_DE,GEN=118_MEMBER=2020_DE
GEN=126_MEMBER=2274_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=95_MEMBER=1322_DE,GEN=93_MEMBER=1279_DE
GEN=126_MEMBER=2275_DE,GEN=123_MEMBER=2187_DE,GEN=43_MEMBER=1266_DE,GEN=62_MEMBER=336_DE,GEN=69_MEMBER=551_DE
GEN=126_MEMBER=2276_DE,GEN=26_MEMBER=752_DE,GEN=116_MEMBER=1958_DE,GEN=93_MEMBER=1279_DE,GEN=118_MEMBER=2020_DE
GEN=126_MEMBER=2277_DE,GEN=55_MEMBER=143_DE,GEN=97_MEMBER=1402_DE,GEN=114_MEMBER=1907_DE,GEN=62_MEMBER=336_DE
GEN=126_MEMBER=2278_DE,GEN=123_MEMBER=2187_DE,GEN=26_MEMBER=752_DE,GEN=30_MEMBER=870_DE,GEN=60_MEMBER=276_DE
GEN=126_MEMBER=2279_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=60_MEMBER=276_DE,GEN=14_MEMBER=403_DE
GEN=127_MEMBER=2280_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=77_MEMBER=788_DE
GEN=127_MEMBER=2281_DE,GEN=123_MEMBER=2187_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=42_MEMBER=1237_DE
GEN=127_MEMBER=2282_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE
GEN=127_MEMBER=2283_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=30_MEMBER=870_DE,GEN=60_MEMBER=276_DE
GEN=127_MEMBER=2284_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=30_MEMBER=870_DE
GEN=127_MEMBER=2285_DE,GEN=116_MEMBER=1958_DE,GEN=114_MEMBER=1907_DE,GEN=49_MEMBER=1445_DE,GEN=35_MEMBER=1039_DE
GEN=127_MEMBER=2286_DE,GEN=20_MEMBER=588_DE,GEN=116_MEMBER=1958_DE,GEN=114_MEMBER=1907_DE,GEN=30_MEMBER=870_DE
GEN=127_MEMBER=2287_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE,GEN=58_MEMBER=224_DE
GEN=127_MEMBER=2288_DE,GEN=43_MEMBER=1266_DE,GEN=116_MEMBER=1958_DE,GEN=42_MEMBER=1237_DE,GEN=35_MEMBER=1039_DE
GEN=127_MEMBER=2289_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=114_MEMBER=1907_DE,GEN=93_MEMBER=1279_DE
GEN=127_MEMBER=2290_DE,GEN=104_MEMBER=1595_DE,GEN=45_MEMBER=1330_DE,GEN=58_MEMBER=224_DE,GEN=60_MEMBER=276_DE
GEN=127_MEMBER=2291_DE,GEN=123_MEMBER=2187_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=118_MEMBER=2020_DE
GEN=127_MEMBER=2292_DE,GEN=55_MEMBER=143_DE,GEN=111_MEMBER=1821_DE,GEN=93_MEMBER=1279_DE,GEN=49_MEMBER=1445_DE
GEN=127_MEMBER=2293_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=224_DE,GEN=14_MEMBER=403_DE
GEN=127_MEMBER=2294_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE,GEN=93_MEMBER=1279_DE
GEN=127_MEMBER=2295_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE
GEN=127_MEMBER=2296_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=114_MEMBER=1907_DE,GEN=42_MEMBER=1237_DE
GEN=127_MEMBER=2297_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=49_MEMBER=1445_DE
GEN=127_MEMBER=2298_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=118_MEMBER=2020_DE
GEN=127_MEMBER=2299_DE,GEN=123_MEMBER=2187_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=111_MEMBER=1821_DE
GEN=127_MEMBER=2300_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=30_MEMBER=870_DE,GEN=95_MEMBER=1349_DE
GEN=127_MEMBER=2301_DE,GEN=123_MEMBER=2187_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE
GEN=127_MEMBER=2302_DE,GEN=123_MEMBER=2187_DE,GEN=30_MEMBER=870_DE,GEN=93_MEMBER=1279_DE,GEN=60_MEMBER=276_DE
GEN=127_MEMBER=2303_DE,GEN=97_MEMBER=1402_DE,GEN=111_MEMBER=1821_DE,GEN=58_MEMBER=224_DE,GEN=62_MEMBER=336_DE
GEN=127_MEMBER=2304_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=114_MEMBER=1907_DE,GEN=58_MEMBER=224_DE
GEN=127_MEMBER=2305_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=42_MEMBER=1237_DE
GEN=127_MEMBER=2306_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE,GEN=42_MEMBER=1237_DE
GEN=127_MEMBER=2307_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=228_DE,GEN=30_MEMBER=870_DE,GEN=49_MEMBER=1445_DE
GEN=127_MEMBER=2308_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE
GEN=127_MEMBER=2309_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=111_MEMBER=1821_DE
GEN=128_MEMBER=2310_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=45_MEMBER=1330_DE,GEN=58_MEMBER=224_DE
GEN=128_MEMBER=2311_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=42_MEMBER=1237_DE,GEN=58_MEMBER=224_DE
GEN=128_MEMBER=2312_DE,GEN=97_MEMBER=1402_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE,GEN=118_MEMBER=2020_DE
GEN=128_MEMBER=2313_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE,GEN=58_MEMBER=228_DE
GEN=128_MEMBER=2314_DE,GEN=55_MEMBER=143_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE,GEN=14_MEMBER=403_DE
GEN=128_MEMBER=2315_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE,GEN=30_MEMBER=870_DE
GEN=128_MEMBER=2316_DE,GEN=55_MEMBER=143_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE,GEN=58_MEMBER=224_DE
GEN=128_MEMBER=2317_DE,GEN=80_MEMBER=897_DE,GEN=116_MEMBER=1958_DE,GEN=95_MEMBER=1322_DE,GEN=60_MEMBER=276_DE
GEN=128_MEMBER=2318_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE
GEN=128_MEMBER=2319_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE
GEN=128_MEMBER=2320_DE,GEN=43_MEMBER=1266_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=30_MEMBER=870_DE
GEN=128_MEMBER=2321_DE,GEN=80_MEMBER=897_DE,GEN=97_MEMBER=1402_DE,GEN=42_MEMBER=1237_DE,GEN=95_MEMBER=1349_DE
GEN=128_MEMBER=2322_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE,GEN=95_MEMBER=1322_DE,GEN=42_MEMBER=1237_DE
GEN=128_MEMBER=2323_DE,GEN=123_MEMBER=2187_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=114_MEMBER=1907_DE
GEN=128_MEMBER=2324_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=111_MEMBER=1821_DE,GEN=49_MEMBER=1445_DE
GEN=128_MEMBER=2325_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=116_MEMBER=1958_DE
GEN=128_MEMBER=2326_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE
GEN=128_MEMBER=2327_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=114_MEMBER=1907_DE
GEN=128_MEMBER=2328_DE,GEN=55_MEMBER=143_DE,GEN=111_MEMBER=1821_DE,GEN=60_MEMBER=276_DE,GEN=62_MEMBER=336_DE
GEN=128_MEMBER=2329_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=58_MEMBER=228_DE,GEN=60_MEMBER=276_DE
GEN=128_MEMBER=2330_DE,GEN=123_MEMBER=2187_DE,GEN=104_MEMBER=1595_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=752_DE
GEN=128_MEMBER=2331_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=111_MEMBER=1821_DE,GEN=60_MEMBER=276_DE
GEN=128_MEMBER=2332_DE,GEN=116_MEMBER=1958_DE,GEN=45_MEMBER=1330_DE,GEN=58_MEMBER=224_DE,GEN=62_MEMBER=336_DE
GEN=128_MEMBER=2333_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE
GEN=128_MEMBER=2334_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=45_MEMBER=1330_DE,GEN=58_MEMBER=224_DE
GEN=128_MEMBER=2335_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE
GEN=128_MEMBER=2336_DE,GEN=80_MEMBER=897_DE,GEN=104_MEMBER=1595_DE,GEN=116_MEMBER=1958_DE,GEN=95_MEMBER=1322_DE
GEN=128_MEMBER=2337_DE,GEN=104_MEMBER=1595_DE,GEN=42_MEMBER=1237_DE,GEN=14_MEMBER=403_DE,GEN=62_MEMBER=336_DE
GEN=128_MEMBER=2338_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=42_MEMBER=1237_DE
GEN=128_MEMBER=2339_DE,GEN=20_MEMBER=588_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=111_MEMBER=1821_DE
GEN=129_MEMBER=2340_DE,GEN=55_MEMBER=143_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE
GEN=129_MEMBER=2341_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=42_MEMBER=1237_DE
GEN=129_MEMBER=2342_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=116_MEMBER=1958_DE,GEN=114_MEMBER=1907_DE
GEN=129_MEMBER=2343_DE,GEN=104_MEMBER=1595_DE,GEN=93_MEMBER=1279_DE,GEN=49_MEMBER=1445_DE,GEN=98_MEMBER=1412_DE
GEN=129_MEMBER=2344_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=95_MEMBER=1322_DE
GEN=129_MEMBER=2345_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=26_MEMBER=752_DE,GEN=45_MEMBER=1330_DE
GEN=129_MEMBER=2346_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE,GEN=49_MEMBER=1445_DE
GEN=129_MEMBER=2347_DE,GEN=123_MEMBER=2187_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE,GEN=60_MEMBER=276_DE
GEN=129_MEMBER=2348_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=116_MEMBER=1958_DE,GEN=35_MEMBER=1039_DE
GEN=129_MEMBER=2349_DE,GEN=123_MEMBER=2187_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=114_MEMBER=1907_DE
GEN=129_MEMBER=2350_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE
GEN=129_MEMBER=2351_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=224_DE
GEN=129_MEMBER=2352_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=49_MEMBER=1445_DE
GEN=129_MEMBER=2353_DE,GEN=123_MEMBER=2187_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=114_MEMBER=1907_DE
GEN=129_MEMBER=2354_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE
GEN=129_MEMBER=2355_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=95_MEMBER=1349_DE
GEN=129_MEMBER=2356_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=111_MEMBER=1821_DE,GEN=45_MEMBER=1330_DE
GEN=129_MEMBER=2357_DE,GEN=123_MEMBER=2187_DE,GEN=77_MEMBER=788_DE,GEN=93_MEMBER=1279_DE,GEN=95_MEMBER=1349_DE
GEN=129_MEMBER=2358_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=30_MEMBER=870_DE
GEN=129_MEMBER=2359_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=752_DE
GEN=129_MEMBER=2360_DE,GEN=55_MEMBER=143_DE,GEN=97_MEMBER=1402_DE,GEN=45_MEMBER=1330_DE,GEN=62_MEMBER=336_DE
GEN=129_MEMBER=2361_DE,GEN=114_MEMBER=1907_DE,GEN=45_MEMBER=1330_DE,GEN=118_MEMBER=2020_DE,GEN=95_MEMBER=1349_DE
GEN=129_MEMBER=2362_DE,GEN=123_MEMBER=2187_DE,GEN=104_MEMBER=1595_DE,GEN=95_MEMBER=1322_DE,GEN=58_MEMBER=224_DE
GEN=129_MEMBER=2363_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE
GEN=129_MEMBER=2364_DE,GEN=123_MEMBER=2187_DE,GEN=80_MEMBER=897_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=129_MEMBER=2365_DE,GEN=123_MEMBER=2187_DE,GEN=43_MEMBER=1266_DE,GEN=93_MEMBER=1279_DE,GEN=58_MEMBER=224_DE
GEN=129_MEMBER=2366_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=116_MEMBER=1958_DE,GEN=30_MEMBER=870_DE
GEN=129_MEMBER=2367_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE
GEN=129_MEMBER=2368_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE
GEN=129_MEMBER=2369_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=752_DE,GEN=116_MEMBER=1958_DE,GEN=114_MEMBER=1907_DE
GEN=130_MEMBER=2370_DE,GEN=55_MEMBER=143_DE,GEN=97_MEMBER=1402_DE,GEN=26_MEMBER=752_DE,GEN=62_MEMBER=336_DE
GEN=130_MEMBER=2371_DE,GEN=123_MEMBER=2187_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=93_MEMBER=1279_DE
GEN=130_MEMBER=2372_DE,GEN=26_MEMBER=752_DE,GEN=45_MEMBER=1330_DE,GEN=60_MEMBER=276_DE,GEN=118_MEMBER=2020_DE
GEN=130_MEMBER=2373_DE,GEN=129_MEMBER=2348_DE,GEN=104_MEMBER=1595_DE,GEN=45_MEMBER=1330_DE,GEN=49_MEMBER=1445_DE
GEN=130_MEMBER=2374_DE,GEN=129_MEMBER=2348_DE,GEN=123_MEMBER=2187_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE
GEN=130_MEMBER=2375_DE,GEN=104_MEMBER=1595_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=62_MEMBER=336_DE
GEN=130_MEMBER=2376_DE,GEN=97_MEMBER=1402_DE,GEN=104_MEMBER=1595_DE,GEN=114_MEMBER=1907_DE,GEN=95_MEMBER=1349_DE
GEN=130_MEMBER=2377_DE,GEN=43_MEMBER=1266_DE,GEN=97_MEMBER=1402_DE,GEN=45_MEMBER=1330_DE,GEN=62_MEMBER=336_DE
GEN=130_MEMBER=2378_DE,GEN=123_MEMBER=2187_DE,GEN=97_MEMBER=1402_DE,GEN=77_MEMBER=788_DE,GEN=14_MEMBER=403_DE
GEN=130_MEMBER=2379_DE,GEN=129_MEMBER=2348_DE,GEN=26_MEMBER=752_DE,GEN=95_MEMBER=1322_DE,GEN=93_MEMBER=1279_DE
GEN=130_MEMBER=2380_DE,GEN=97_MEMBER=1402_DE,GEN=114_MEMBER=1907_DE,GEN=95_MEMBER=1322_DE,GEN=42_MEMBER=1237_DE
GEN=130_MEMBER=2381_DE,GEN=123_MEMBER=2187_DE,GEN=97_MEMBER=1402_DE,GEN=45_MEMBER=1330_DE,GEN=118_MEMBER=2020_DE
GEN=130_MEMBER=2382_DE,GEN=129_MEMBER=2348_DE,GEN=123_MEMBER=2187_DE,GEN=77_MEMBER=788_DE,GEN=60_MEMBER=276_DE
GEN=130_MEMBER=2383_DE,GEN=129_MEMBER=2348_DE,GEN=123_MEMBER=2187_DE,GEN=111_MEMBER=1821_DE,GEN=95_MEMBER=1322_DE
GEN=130_MEMBER=2384_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=111_MEMBER=1821_DE,GEN=60_MEMBER=276_DE
GEN=130_MEMBER=2385_DE,GEN=123_MEMBER=2187_DE,GEN=93_MEMBER=1279_DE,GEN=60_MEMBER=276_DE,GEN=62_MEMBER=336_DE
GEN=130_MEMBER=2386_DE,GEN=97_MEMBER=1402_DE,GEN=95_MEMBER=1322_DE,GEN=45_MEMBER=1330_DE,GEN=60_MEMBER=276_DE
GEN=130_MEMBER=2387_DE,GEN=116_MEMBER=1958_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE,GEN=60_MEMBER=276_DE
