generation,member,_risk_,pump_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
5,gen=4_member=95_de,0.343261,276.027,1,0.255129,0.0343042,0.0343042,1,-999
5,gen=1_member=1_de,0.861951,132.527,1,0.128984,0.0158368,0.0158368,1,-999
5,gen=5_member=120_de,0.01,414.652,1,1e+30,1.00769,1.00769,1,-999
5,gen=5_member=134_de,0.523588,212.544,1,0.374359,0.0260874,0.0260874,1,-999
6,gen=5_member=120_de,0.01,414.652,1,1e+30,0.00863763,0.00863763,1,-999
6,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0119469,0.0119469,1,-999
6,gen=4_member=104_de,0.314974,286.686,2,1e+30,0.0458574,0.0458574,1,-999
6,gen=4_member=116_de,0.118783,330.174,1,0.346808,0.0219838,0.0219838,1,-999
6,gen=3_member=69_de,0.691561,193.671,2,1e+30,0.0479069,0.0479069,1,-999
6,gen=2_member=51_de,0.784547,179.706,1,0.393721,0.0287033,0.0287033,1,-999
6,gen=5_member=134_de,0.523588,212.544,2,0.45331,0.0380007,0.0380007,1,-999
6,gen=4_member=99_de,0.447771,254.664,2,0.763466,0.0504917,0.0504917,1,-999
6,gen=4_member=95_de,0.343261,276.027,2,0.344264,0.0428028,0.0428028,1,-999
6,gen=4_member=92_de,0.52085,248.877,2,0.65416,0.0499905,0.0499905,1,-999
6,gen=1_member=1_de,0.861951,132.527,1,0.128984,0.0158368,0.0158368,1,-999
6,gen=6_member=158_de,0.41868,300.88,1,0.526243,2.03724,2.03724,1,-999
6,gen=6_member=171_de,0.731656,207.35,1,0.482284,1.03373,1.03373,1,-999
6,gen=6_member=176_de,0.178625,309.679,1,0.434027,0.0400117,0.0400117,1,-999
6,gen=6_member=156_de,0.523588,236.859,1,0.433735,1.038,1.038,1,-999
6,gen=6_member=159_de,0.52085,266.881,1,0.329484,2.04999,2.04999,1,-999
7,gen=5_member=120_de,0.01,414.652,1,1e+30,0.00863763,0.00863763,1,-999
7,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0143392,0.0143392,1,-999
7,gen=6_member=158_de,0.41868,300.88,1,0.526243,0.0277778,0.0277778,1,-999
7,gen=6_member=171_de,0.731656,207.35,1,0.356124,0.0317363,0.0317363,1,-999
7,gen=6_member=176_de,0.178625,309.679,1,0.434027,0.0223218,0.0223218,1,-999
7,gen=6_member=156_de,0.523588,236.859,1,0.228421,0.0312293,0.0312293,1,-999
7,gen=2_member=51_de,0.784547,179.706,1,0.320928,0.0203339,0.0203339,1,-999
7,gen=4_member=116_de,0.118783,330.174,1,0.346808,0.0153152,0.0153152,1,-999
7,gen=6_member=159_de,0.52085,266.881,1,0.329484,0.0239525,0.0239525,1,-999
7,gen=1_member=1_de,0.861951,132.527,1,0.0667365,0.0203339,0.0203339,1,-999
7,gen=7_member=199_de,0.607195,227.131,1,0.331474,0.0239525,0.0239525,1,-999
7,gen=7_member=192_de,0.839901,147.055,1,0.242912,0.026963,0.026963,1,-999
8,gen=5_member=120_de,0.01,414.652,1,1e+30,0.00863763,0.00863763,1,-999
8,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0143392,0.0143392,1,-999
8,gen=6_member=158_de,0.41868,300.88,1,0.526243,0.0277778,0.0277778,1,-999
8,gen=6_member=176_de,0.178625,309.679,1,0.434027,0.0223218,0.0223218,1,-999
8,gen=6_member=171_de,0.731656,207.35,1,0.260892,0.0337329,0.0337329,1,-999
8,gen=4_member=116_de,0.118783,330.174,1,0.346808,0.0153152,0.0153152,1,-999
8,gen=7_member=199_de,0.607195,227.131,1,0.221391,0.0459109,0.0459109,1,-999
8,gen=6_member=159_de,0.52085,266.881,1,0.329484,0.0239525,0.0239525,1,-999
8,gen=2_member=51_de,0.784547,179.706,1,0.320928,0.0287484,0.0287484,1,-999
8,gen=7_member=192_de,0.839901,147.055,1,0.242912,0.026963,0.026963,1,-999
8,gen=6_member=156_de,0.523588,236.859,1,0.228421,0.0317363,0.0317363,1,-999
8,gen=1_member=1_de,0.861951,132.527,1,0.0667365,0.0203339,0.0203339,1,-999
8,gen=8_member=212_de,0.648865,212.49,1,0.205314,0.0379224,0.0379224,1,-999
9,gen=5_member=120_de,0.01,414.652,1,1e+30,0.0115636,0.0115636,1,-999
9,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0143392,0.0143392,1,-999
9,gen=6_member=158_de,0.41868,300.88,1,0.526243,0.0277778,0.0277778,1,-999
9,gen=6_member=176_de,0.178625,309.679,1,0.434027,0.0223218,0.0223218,1,-999
9,gen=4_member=116_de,0.118783,330.174,1,0.29193,0.0285648,0.0285648,1,-999
