real_name,alpha_l,alpha_t,hk1000,hk1001,hk1002,hk1003,hk1004,hk1005,hk1006,hk1007,hk1008,hk1009,hk1010,hk1011,hk1012,hk1013,hk1014,hk1015,hk1016,hk1017,hk1018,hk1019,hk1020,hk1021,hk1022,hk1023,hk1024,hk1025,hk1026,hk1027,hk1028,hk1029,hk1030,hk1031,hk1032,hk1033,hk1034,hk1035,hk1036,hk1037,hk1038,hk1039,hk1040,hk1041,hk1042,hk1043,hk1044,hk1045,hk1046,hk1047,hk1048,hk1049,hk1050,hk1051,hk1052,hk1053,hk1054,hk1055,hk1056,hk1057,hk1058,hk1059,hk1060,hk1061,hk1062,hk1063,hk1064,hk1065,hk1066,hk1067,hk1068,hk1069,hk1070,hk1071,hk1072,hk1073,hk1074,hk1075,hk1076,hk1077,hk1078,hk1079,hk1080,hk1081,hk1082,hk1083,hk1084,hk1085,hk1086,hk1087,hk1088,hk1089,hk1090,hk1091,hk1092,hk1093,hk1094,hk1095,hk1096,hk1097,hk1098,hk1099,hk1100,hk1101,hk1102,hk1103,hk1104,hk1105,hk1106,hk1107,hk1108,hk1109,hk1110,hk1111,hk1112,hk1113,hk1114,hk1115,hk1116,hk1117,hk1118,hk1119,hk1120,hk1121,hk1122,hk1123,hk1124,hk1125,hk1126,hk1127,hk1128,hk1129,hk1130,hk1131,hk1132,hk1133,hk1134,hk1135,hk1136,hk1137,hk1138,hk1139,hk1140,hk1141,hk1142,hk1143,hk1144,hk1145,hk1146,hk1147,hk1148,hk1149,hk1150,hk1151,hk1152,hk1153,hk1154,hk1155,hk1156,hk1157,hk1158,hk1159,hk1160,hk_dunes,hk_seabed,hk_valley,m,ne,qmuni1,qmuni2,qmuni3,qmuni4,qmuni5,qmuni6,qmuni7,qmuni8,qmuni9,rech_mmyr,slvl,ss,sy
164,3,0.0173771,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000149843,7.66302e-05,2.49066e-05,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.0005091,0.000569743,0.000206617,9.05044e-05,3.02968e-05,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000383181,0.000233142,0.000492424,0.000138882,0.000369437,0.000133915,2.51075e-05,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000244295,0.000421016,0.000222974,0.000170937,0.000367284,0.000209976,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000353365,0.0006,0.0006,0.000210172,0.000112673,0.00023018,0.000320904,0.000143307,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000240346,0.000297058,0.000245552,0.000470481,0.000282517,0.000144911,0.000243238,0.000291588,0.000233871,0.000233871,0.000233871,0.000233871,0.000298776,0.000186878,0.000241941,0.00045595,0.000166162,0.000202714,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,8.44758e-05,0.000414375,0.0006,0.000265127,0.000404653,0.000234434,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000171322,0.000312244,0.00017845,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.000233871,0.00637501,1.79856e-05,3.86948e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,643.859,0.014,1e-05,0.15
165,3,0.139717,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,7.47606e-05,6.04334e-05,2.2224e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,5.3237e-05,1.18897e-05,9.73259e-06,1.32985e-05,5.16712e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,5.01718e-05,5.83971e-05,9.18003e-05,1.91739e-05,7.90718e-06,8.55865e-06,0.000152962,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,2.75395e-05,6.98176e-05,3.29766e-05,1.87894e-05,2.71139e-05,3.31595e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,4.25184e-05,3.10942e-05,6.63315e-05,2.77001e-05,2.87361e-05,7.43935e-05,0.000128305,3.80265e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,4.97443e-05,0.000125359,9.24817e-05,0.000106501,8.62543e-05,2.11614e-05,1.86957e-05,2.95466e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,3.7778e-05,6.78298e-05,0.000122143,3.65508e-05,1.8254e-05,1.35547e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,1.30554e-05,7.15251e-05,4.03449e-05,7.07847e-05,5.22631e-05,1.62154e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,3.72451e-05,4.89048e-05,7.4734e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,6.1971e-05,0.0029197,4.51187e-05,0.000358568,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,608.175,0.014,1e-05,0.15
166,3,0.0836861,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.000156516,0.00010423,8.28135e-05,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.000148672,8.45638e-05,7.09143e-05,6.52041e-05,4.99142e-05,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,1.81461e-05,5.48756e-05,0.000249956,5.07324e-05,3.31614e-05,0.000117087,4.8187e-05,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,3.36752e-05,6.67271e-05,0.000163544,0.000185486,0.000142767,7.21248e-05,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.000179458,0.000248695,7.75035e-05,2.84053e-05,0.00016555,0.000214925,8.63189e-05,0.000405807,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,5.1961e-05,6.62916e-05,0.000114895,0.000239548,0.000202329,0.000129951,5.3456e-05,0.000124667,0.0006,0.0006,0.0006,0.0006,8.15263e-05,0.000161517,6.53005e-05,0.000104447,0.000238748,7.92341e-05,0.0006,0.0006,0.0006,0.0006,0.0006,5.16567e-05,8.09193e-05,0.00015929,6.95487e-05,0.000169005,8.13896e-05,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,3.58095e-05,4.3961e-05,6.75089e-05,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.000576943,7.10613e-06,3.76625e-07,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,658.372,0.014,1e-05,0.15
167,3,0.00736167,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,3.05844e-05,7.25388e-05,1.53895e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,3.89346e-05,9.92882e-05,5.75297e-05,7.78695e-06,3.75478e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,1.45341e-05,8.59685e-05,0.0006,0.000160336,8.90032e-05,5.48639e-05,6.6818e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,3.50214e-05,7.05973e-05,4.30762e-05,8.65772e-05,4.13873e-05,3.51321e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,0.000282825,0.000222133,0.00013869,9.89687e-05,5.23171e-05,5.14612e-05,2.10757e-05,4.19721e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,0.000202937,0.000127064,4.68775e-05,5.39418e-05,0.00014051,0.000102905,1.82856e-05,1.96035e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,0.000166498,5.58046e-05,6.57455e-05,2.69434e-05,4.0274e-05,4.27487e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,0.000175238,5.88528e-05,7.51605e-05,0.000189811,5.74768e-05,1.59458e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,0.000154219,0.000102961,7.16987e-05,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,4.68005e-06,0.00452325,1.11806e-05,6.38093e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,520.303,0.014,1e-05,0.15
168,3,0.00672694,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.000130435,6.40576e-05,7.43568e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.000186453,0.000220447,0.0003538,9.15172e-05,4.0282e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.0006,0.0006,0.0006,0.000129573,0.000303439,0.000245506,0.000193357,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,8.51549e-05,0.0006,8.71838e-05,8.94736e-05,5.81136e-05,0.000126541,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.000193916,0.000536706,0.000227194,0.000122096,0.000165141,6.91938e-05,6.12317e-05,0.000260961,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.000141965,0.000393632,0.000105773,5.09559e-05,9.9989e-05,3.64235e-05,4.55469e-05,0.000117997,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.00015205,0.000297856,0.000153376,8.3426e-05,5.83574e-05,5.06023e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,2.20206e-05,0.000178046,0.000135658,3.77606e-05,0.000196065,6.29007e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.45644e-05,3.36779e-05,9.05293e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,6.74757e-05,0.00404324,0.000328767,3.8749e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,474.093,0.014,1e-05,0.15
169,3,0.265406,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,6.40066e-05,5.59763e-05,4.69355e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.000285087,0.000211933,6.41333e-05,9.23366e-05,0.000186223,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.000232001,8.58937e-05,0.0006,0.000116073,7.32193e-05,0.000165552,0.000228054,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.00010732,0.0006,9.85803e-05,8.7898e-05,0.00021564,8.68309e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.000366491,0.000114029,0.000164282,0.000167968,0.000224816,4.98231e-05,0.000248371,8.7077e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.000459143,0.000441689,0.000120336,0.000345344,5.97984e-05,6.64769e-05,9.67153e-05,0.000161517,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.000451526,0.000441035,0.000292055,5.42052e-05,2.10141e-05,1.45049e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.000347174,0.000162378,0.000291338,0.000119035,8.32372e-05,1.48818e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,6.40465e-05,5.23465e-05,5.20775e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,5.65369e-05,0.00111785,6.12855e-05,3.75337e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,517.049,0.014,1e-05,0.15
170,3,0.0258755,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,3.28288e-05,0.000107903,0.000149018,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,6.44048e-05,0.000194955,0.000103473,0.000121954,0.0006,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,0.000435348,0.000150865,9.71125e-05,7.01475e-05,0.000128949,0.000215582,0.000195497,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,0.000125844,0.000364184,0.000100512,8.91689e-05,0.000159095,6.90024e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,6.24776e-05,0.000108362,3.47456e-05,9.11258e-05,6.80719e-05,6.75242e-05,7.60998e-05,3.46498e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,0.000202562,8.53267e-05,0.000227392,0.000232755,5.67415e-05,4.79506e-05,2.764e-05,1.2105e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,7.46103e-05,3.40409e-05,8.04075e-05,0.000221257,2.31619e-05,5.0765e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,0.000455573,0.000242228,4.84009e-05,5.0228e-05,2.78876e-05,2.49513e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,0.000183676,5.62748e-05,4.21839e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,1.58796e-05,0.0354744,2.32873e-05,2.37603e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,453.812,0.014,1e-05,0.15
171,3,0.119453,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000271109,0.000158239,6.30497e-05,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000147546,4.81758e-05,0.000227112,6.15402e-05,4.27843e-05,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000219121,6.60766e-05,0.000115037,9.02721e-05,9.43217e-05,6.99845e-05,8.70931e-05,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.00028115,6.01789e-05,0.000152484,0.000196296,9.85485e-05,7.41239e-05,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000103761,0.000193738,0.00019308,8.41778e-05,6.24853e-05,5.19635e-05,0.000137604,9.38605e-05,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,4.91002e-05,3.11282e-05,7.37839e-05,0.000252042,6.13237e-05,0.000105816,0.000189012,0.00012063,0.000230818,0.000230818,0.000230818,0.000230818,3.54374e-05,6.01092e-05,3.67428e-05,0.000203115,0.000120597,0.000118662,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,5.17066e-05,0.000138039,0.000120998,0.000234722,0.000170557,0.000121259,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000333314,0.000228925,0.00016883,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.000230818,0.00109599,1.05227e-05,3.96378e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,466.668,0.014,1e-05,0.15
172,3,0.00538871,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,0.000206154,0.000446911,0.000232672,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,0.000216594,0.000349655,0.000532285,0.000428251,8.53174e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,3.429e-05,3.82327e-05,2.92841e-05,5.40935e-05,0.000226064,0.000107031,0.000101041,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,0.000252428,0.000190957,0.000101683,6.25699e-05,0.000166392,0.000176248,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,0.000218786,0.000122521,0.000232497,0.000190669,0.000119338,0.000156535,0.000172046,0.000310476,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,8.96637e-05,0.000173329,6.05825e-05,7.92177e-05,0.000206013,0.000141951,8.19609e-05,0.000106881,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,0.00012286,0.000143029,0.000227312,0.000263814,5.88833e-05,2.65351e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,2.44736e-05,5.14854e-05,0.000103978,9.42461e-05,3.90663e-05,4.12845e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,8.44556e-05,5.88015e-05,9.16483e-06,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,7.11714e-05,0.00197301,6.04597e-06,0.000522705,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,597.04,0.014,1e-05,0.15
173,3,0.0232011,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,5.58455e-05,8.46476e-05,7.26826e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000116214,4.90749e-05,7.37677e-05,9.82413e-05,3.70272e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000132123,0.000163171,0.000323308,5.46691e-05,0.000111478,5.61988e-05,6.20317e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000214685,0.000131541,0.000263579,5.02593e-05,4.30811e-05,0.000143377,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000122938,0.000201615,9.32249e-05,9.83706e-05,0.000159455,0.000107539,6.44738e-05,1.97492e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,8.29711e-05,0.000424218,0.000321767,5.48272e-05,4.93833e-05,7.23378e-05,3.25885e-05,3.57876e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000142787,7.83719e-05,0.000176816,5.05804e-05,2.05407e-05,1.51568e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,3.44846e-05,3.30402e-05,4.61343e-05,0.000113205,9.59216e-05,0.000234011,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,4.5483e-05,5.11908e-05,2.72968e-05,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.000293442,0.00252227,5.86266e-06,4.22313e-07,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,543.265,0.014,1e-05,0.15
