child,parent_1,parent_2,parent_3
GEN=6_MEMBER=170_DE,GEN=5_MEMBER=131_DE,GEN=2_MEMBER=36_DE,GEN=3_MEMBER=76_DE,GEN=4_MEMBER=109_DE
GEN=6_MEMBER=171_DE,GEN=5_MEMBER=141_DE,GEN=3_MEMBER=76_DE,GEN=4_MEMBER=102_DE,GEN=2_MEMBER=49_DE
GEN=6_MEMBER=172_DE,GEN=4_MEMBER=113_DE,GEN=3_MEMBER=76_DE,GEN=5_MEMBER=128_DE,GEN=4_MEMBER=102_DE
GEN=6_MEMBER=173_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=120_DE,GEN=4_MEMBER=104_DE
GEN=6_MEMBER=174_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=131_DE,GEN=5_MEMBER=142_DE,GEN=4_MEMBER=104_DE
GEN=6_MEMBER=175_DE,GEN=5_MEMBER=120_DE,GEN=2_MEMBER=38_DE,GEN=1_MEMBER=10_DE,GEN=4_MEMBER=115_DE
GEN=6_MEMBER=176_DE,GEN=5_MEMBER=131_DE,GEN=2_MEMBER=38_DE,GEN=3_MEMBER=64_DE,GEN=2_MEMBER=49_DE
GEN=6_MEMBER=177_DE,GEN=5_MEMBER=147_DE,GEN=5_MEMBER=141_DE,GEN=1_MEMBER=10_DE,GEN=4_MEMBER=102_DE
GEN=6_MEMBER=178_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=120_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=142_DE
GEN=6_MEMBER=179_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=141_DE,GEN=1_MEMBER=10_DE,GEN=1_MEMBER=2_DE
GEN=7_MEMBER=180_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=131_DE,GEN=5_MEMBER=120_DE
GEN=7_MEMBER=181_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=140_DE,GEN=6_MEMBER=156_DE,GEN=2_MEMBER=36_DE
GEN=7_MEMBER=182_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=131_DE,GEN=3_MEMBER=76_DE,GEN=6_MEMBER=160_DE
GEN=7_MEMBER=183_DE,GEN=6_MEMBER=166_DE,GEN=2_MEMBER=42_DE,GEN=6_MEMBER=162_DE,GEN=1_MEMBER=4_DE
GEN=7_MEMBER=184_DE,GEN=6_MEMBER=166_DE,GEN=2_MEMBER=42_DE,GEN=4_MEMBER=115_DE,GEN=3_MEMBER=78_DE
GEN=7_MEMBER=185_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=122_DE,GEN=2_MEMBER=38_DE
GEN=7_MEMBER=186_DE,GEN=5_MEMBER=122_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=147_DE,GEN=1_MEMBER=4_DE
GEN=7_MEMBER=187_DE,GEN=5_MEMBER=142_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=4_MEMBER=104_DE
GEN=7_MEMBER=188_DE,GEN=5_MEMBER=126_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=140_DE,GEN=4_MEMBER=115_DE
GEN=7_MEMBER=189_DE,GEN=2_MEMBER=42_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=140_DE,GEN=2_MEMBER=38_DE
GEN=7_MEMBER=190_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=140_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=147_DE
GEN=7_MEMBER=191_DE,GEN=3_MEMBER=68_DE,GEN=1_MEMBER=10_DE,GEN=4_MEMBER=104_DE,GEN=4_MEMBER=99_DE
GEN=7_MEMBER=192_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=131_DE,GEN=6_MEMBER=160_DE,GEN=2_MEMBER=36_DE
GEN=7_MEMBER=193_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=137_DE,GEN=5_MEMBER=120_DE
GEN=7_MEMBER=194_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=126_DE,GEN=3_MEMBER=64_DE
GEN=7_MEMBER=195_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=131_DE,GEN=2_MEMBER=36_DE
GEN=7_MEMBER=196_DE,GEN=5_MEMBER=131_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=137_DE,GEN=2_MEMBER=36_DE
GEN=7_MEMBER=197_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=141_DE,GEN=6_MEMBER=162_DE,GEN=4_MEMBER=104_DE
GEN=7_MEMBER=198_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=122_DE,GEN=1_MEMBER=10_DE
GEN=7_MEMBER=199_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=156_DE,GEN=5_MEMBER=120_DE,GEN=6_MEMBER=160_DE
GEN=7_MEMBER=200_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=120_DE,GEN=4_MEMBER=109_DE
GEN=7_MEMBER=201_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=126_DE,GEN=3_MEMBER=68_DE,GEN=1_MEMBER=10_DE
GEN=7_MEMBER=202_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=142_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=120_DE
GEN=7_MEMBER=203_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=142_DE,GEN=4_MEMBER=115_DE,GEN=1_MEMBER=4_DE
GEN=7_MEMBER=204_DE,GEN=2_MEMBER=42_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=6_MEMBER=156_DE
GEN=7_MEMBER=205_DE,GEN=5_MEMBER=122_DE,GEN=5_MEMBER=137_DE,GEN=6_MEMBER=160_DE,GEN=4_MEMBER=99_DE
GEN=7_MEMBER=206_DE,GEN=5_MEMBER=126_DE,GEN=2_MEMBER=38_DE,GEN=6_MEMBER=156_DE,GEN=3_MEMBER=78_DE
GEN=7_MEMBER=207_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=142_DE,GEN=6_MEMBER=162_DE,GEN=2_MEMBER=38_DE
GEN=7_MEMBER=208_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=122_DE,GEN=6_MEMBER=156_DE
GEN=7_MEMBER=209_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=140_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=137_DE
GEN=8_MEMBER=210_DE,GEN=2_MEMBER=42_DE,GEN=6_MEMBER=162_DE,GEN=7_MEMBER=194_DE,GEN=7_MEMBER=192_DE
GEN=8_MEMBER=211_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=137_DE,GEN=6_MEMBER=156_DE
GEN=8_MEMBER=212_DE,GEN=2_MEMBER=42_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=126_DE,GEN=7_MEMBER=205_DE
GEN=8_MEMBER=213_DE,GEN=2_MEMBER=42_DE,GEN=7_MEMBER=193_DE,GEN=3_MEMBER=68_DE,GEN=2_MEMBER=38_DE
GEN=8_MEMBER=214_DE,GEN=2_MEMBER=42_DE,GEN=7_MEMBER=194_DE,GEN=7_MEMBER=205_DE,GEN=6_MEMBER=156_DE
GEN=8_MEMBER=215_DE,GEN=2_MEMBER=38_DE,GEN=7_MEMBER=190_DE,GEN=6_MEMBER=166_DE,GEN=6_MEMBER=156_DE
GEN=8_MEMBER=216_DE,GEN=2_MEMBER=42_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=142_DE,GEN=6_MEMBER=162_DE
GEN=8_MEMBER=217_DE,GEN=4_MEMBER=113_DE,GEN=3_MEMBER=68_DE,GEN=2_MEMBER=38_DE,GEN=7_MEMBER=203_DE
GEN=8_MEMBER=218_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=126_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=131_DE
GEN=8_MEMBER=219_DE,GEN=7_MEMBER=195_DE,GEN=7_MEMBER=194_DE,GEN=6_MEMBER=166_DE,GEN=6_MEMBER=156_DE
GEN=8_MEMBER=220_DE,GEN=5_MEMBER=141_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=122_DE,GEN=7_MEMBER=203_DE
GEN=8_MEMBER=221_DE,GEN=7_MEMBER=195_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=131_DE,GEN=7_MEMBER=190_DE
GEN=8_MEMBER=222_DE,GEN=7_MEMBER=195_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=141_DE,GEN=6_MEMBER=162_DE
GEN=8_MEMBER=223_DE,GEN=7_MEMBER=195_DE,GEN=4_MEMBER=113_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=140_DE
GEN=8_MEMBER=224_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=122_DE,GEN=5_MEMBER=131_DE
GEN=8_MEMBER=225_DE,GEN=7_MEMBER=195_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=120_DE,GEN=6_MEMBER=176_DE
GEN=8_MEMBER=226_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=141_DE,GEN=7_MEMBER=194_DE,GEN=1_MEMBER=10_DE
GEN=8_MEMBER=227_DE,GEN=5_MEMBER=141_DE,GEN=2_MEMBER=38_DE,GEN=7_MEMBER=194_DE,GEN=5_MEMBER=120_DE
GEN=8_MEMBER=228_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=140_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=147_DE
GEN=8_MEMBER=229_DE,GEN=7_MEMBER=195_DE,GEN=7_MEMBER=193_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=147_DE
GEN=8_MEMBER=230_DE,GEN=7_MEMBER=195_DE,GEN=2_MEMBER=42_DE,GEN=1_MEMBER=10_DE,GEN=6_MEMBER=160_DE
GEN=8_MEMBER=231_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=122_DE,GEN=7_MEMBER=194_DE
GEN=8_MEMBER=232_DE,GEN=7_MEMBER=195_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=142_DE,GEN=6_MEMBER=162_DE
GEN=8_MEMBER=233_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=126_DE,GEN=7_MEMBER=194_DE,GEN=6_MEMBER=156_DE
GEN=8_MEMBER=234_DE,GEN=2_MEMBER=42_DE,GEN=6_MEMBER=162_DE,GEN=7_MEMBER=194_DE,GEN=5_MEMBER=137_DE
GEN=8_MEMBER=235_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=122_DE,GEN=2_MEMBER=38_DE,GEN=3_MEMBER=76_DE
GEN=8_MEMBER=236_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=137_DE,GEN=5_MEMBER=120_DE,GEN=7_MEMBER=205_DE
GEN=8_MEMBER=237_DE,GEN=5_MEMBER=141_DE,GEN=7_MEMBER=194_DE,GEN=7_MEMBER=203_DE,GEN=5_MEMBER=120_DE
GEN=8_MEMBER=238_DE,GEN=7_MEMBER=195_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=122_DE,GEN=3_MEMBER=76_DE
GEN=8_MEMBER=239_DE,GEN=5_MEMBER=142_DE,GEN=5_MEMBER=140_DE,GEN=2_MEMBER=38_DE,GEN=7_MEMBER=190_DE
GEN=9_MEMBER=240_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=122_DE,GEN=2_MEMBER=38_DE
GEN=9_MEMBER=241_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=140_DE,GEN=7_MEMBER=195_DE,GEN=6_MEMBER=166_DE
GEN=9_MEMBER=242_DE,GEN=8_MEMBER=238_DE,GEN=6_MEMBER=162_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=137_DE
GEN=9_MEMBER=243_DE,GEN=8_MEMBER=238_DE,GEN=4_MEMBER=113_DE,GEN=8_MEMBER=217_DE,GEN=5_MEMBER=137_DE
GEN=9_MEMBER=244_DE,GEN=8_MEMBER=238_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=137_DE
GEN=9_MEMBER=245_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=219_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=140_DE
GEN=9_MEMBER=246_DE,GEN=2_MEMBER=42_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=122_DE,GEN=6_MEMBER=166_DE
GEN=9_MEMBER=247_DE,GEN=7_MEMBER=193_DE,GEN=8_MEMBER=219_DE,GEN=3_MEMBER=68_DE,GEN=2_MEMBER=38_DE
GEN=9_MEMBER=248_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=122_DE,GEN=6_MEMBER=166_DE,GEN=5_MEMBER=142_DE
GEN=9_MEMBER=249_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=122_DE,GEN=6_MEMBER=160_DE
GEN=9_MEMBER=250_DE,GEN=2_MEMBER=42_DE,GEN=7_MEMBER=193_DE,GEN=3_MEMBER=68_DE,GEN=2_MEMBER=38_DE
GEN=9_MEMBER=251_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=141_DE,GEN=8_MEMBER=217_DE,GEN=6_MEMBER=166_DE
GEN=9_MEMBER=252_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=141_DE,GEN=6_MEMBER=166_DE,GEN=7_MEMBER=194_DE
GEN=9_MEMBER=253_DE,GEN=5_MEMBER=140_DE,GEN=8_MEMBER=217_DE,GEN=7_MEMBER=195_DE,GEN=3_MEMBER=76_DE
GEN=9_MEMBER=254_DE,GEN=4_MEMBER=113_DE,GEN=5_MEMBER=126_DE,GEN=6_MEMBER=162_DE,GEN=4_MEMBER=104_DE
GEN=9_MEMBER=255_DE,GEN=5_MEMBER=141_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=3_MEMBER=76_DE
GEN=9_MEMBER=256_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=5_MEMBER=122_DE,GEN=7_MEMBER=195_DE
GEN=9_MEMBER=257_DE,GEN=2_MEMBER=42_DE,GEN=8_MEMBER=219_DE,GEN=5_MEMBER=140_DE,GEN=5_MEMBER=122_DE
GEN=9_MEMBER=258_DE,GEN=8_MEMBER=238_DE,GEN=5_MEMBER=137_DE,GEN=5_MEMBER=142_DE,GEN=6_MEMBER=156_DE
GEN=9_MEMBER=259_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=141_DE,GEN=8_MEMBER=219_DE,GEN=5_MEMBER=131_DE
GEN=9_MEMBER=260_DE,GEN=8_MEMBER=238_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=141_DE,GEN=8_MEMBER=217_DE
GEN=9_MEMBER=261_DE,GEN=2_MEMBER=42_DE,GEN=8_MEMBER=219_DE,GEN=3_MEMBER=76_DE,GEN=5_MEMBER=131_DE
GEN=9_MEMBER=262_DE,GEN=7_MEMBER=193_DE,GEN=3_MEMBER=68_DE,GEN=3_MEMBER=76_DE,GEN=4_MEMBER=104_DE
GEN=9_MEMBER=263_DE,GEN=5_MEMBER=126_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=147_DE,GEN=6_MEMBER=166_DE
GEN=9_MEMBER=264_DE,GEN=2_MEMBER=42_DE,GEN=4_MEMBER=113_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=140_DE
GEN=9_MEMBER=265_DE,GEN=8_MEMBER=238_DE,GEN=4_MEMBER=113_DE,GEN=8_MEMBER=219_DE,GEN=8_MEMBER=217_DE
GEN=9_MEMBER=266_DE,GEN=5_MEMBER=126_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=142_DE,GEN=4_MEMBER=104_DE
GEN=9_MEMBER=267_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=141_DE,GEN=3_MEMBER=68_DE,GEN=2_MEMBER=38_DE
GEN=9_MEMBER=268_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=219_DE,GEN=6_MEMBER=162_DE,GEN=8_MEMBER=218_DE
GEN=9_MEMBER=269_DE,GEN=8_MEMBER=238_DE,GEN=6_MEMBER=162_DE,GEN=1_MEMBER=10_DE,GEN=5_MEMBER=131_DE
GEN=10_MEMBER=270_DE,GEN=9_MEMBER=267_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=238_DE,GEN=5_MEMBER=140_DE
GEN=10_MEMBER=271_DE,GEN=9_MEMBER=269_DE,GEN=4_MEMBER=113_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=267_DE
GEN=10_MEMBER=272_DE,GEN=9_MEMBER=267_DE,GEN=9_MEMBER=245_DE,GEN=9_MEMBER=241_DE,GEN=4_MEMBER=104_DE
GEN=10_MEMBER=273_DE,GEN=9_MEMBER=269_DE,GEN=4_MEMBER=113_DE,GEN=9_MEMBER=267_DE,GEN=9_MEMBER=245_DE
GEN=10_MEMBER=274_DE,GEN=8_MEMBER=238_DE,GEN=6_MEMBER=166_DE,GEN=8_MEMBER=217_DE,GEN=1_MEMBER=10_DE
GEN=10_MEMBER=275_DE,GEN=2_MEMBER=42_DE,GEN=3_MEMBER=68_DE,GEN=9_MEMBER=241_DE,GEN=6_MEMBER=156_DE
GEN=10_MEMBER=276_DE,GEN=3_MEMBER=68_DE,GEN=9_MEMBER=267_DE,GEN=5_MEMBER=126_DE,GEN=6_MEMBER=156_DE
GEN=10_MEMBER=277_DE,GEN=2_MEMBER=42_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=238_DE
GEN=10_MEMBER=278_DE,GEN=9_MEMBER=269_DE,GEN=9_MEMBER=267_DE,GEN=9_MEMBER=251_DE,GEN=9_MEMBER=241_DE
GEN=10_MEMBER=279_DE,GEN=9_MEMBER=245_DE,GEN=8_MEMBER=238_DE,GEN=4_MEMBER=104_DE,GEN=5_MEMBER=140_DE
GEN=10_MEMBER=280_DE,GEN=3_MEMBER=68_DE,GEN=9_MEMBER=245_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=238_DE
GEN=10_MEMBER=281_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=251_DE,GEN=4_MEMBER=104_DE,GEN=8_MEMBER=218_DE
GEN=10_MEMBER=282_DE,GEN=9_MEMBER=269_DE,GEN=2_MEMBER=42_DE,GEN=5_MEMBER=126_DE,GEN=9_MEMBER=241_DE
GEN=10_MEMBER=283_DE,GEN=9_MEMBER=269_DE,GEN=2_MEMBER=38_DE,GEN=9_MEMBER=241_DE,GEN=5_MEMBER=147_DE
GEN=10_MEMBER=284_DE,GEN=9_MEMBER=251_DE,GEN=9_MEMBER=241_DE,GEN=5_MEMBER=147_DE,GEN=5_MEMBER=140_DE
GEN=10_MEMBER=285_DE,GEN=4_MEMBER=113_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=245_DE,GEN=4_MEMBER=104_DE
GEN=10_MEMBER=286_DE,GEN=4_MEMBER=113_DE,GEN=7_MEMBER=193_DE,GEN=3_MEMBER=68_DE,GEN=9_MEMBER=267_DE
GEN=10_MEMBER=287_DE,GEN=6_MEMBER=162_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=147_DE,GEN=5_MEMBER=140_DE
GEN=10_MEMBER=288_DE,GEN=9_MEMBER=267_DE,GEN=8_MEMBER=238_DE,GEN=3_MEMBER=76_DE,GEN=5_MEMBER=140_DE
GEN=10_MEMBER=289_DE,GEN=4_MEMBER=113_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=126_DE,GEN=6_MEMBER=162_DE
GEN=10_MEMBER=290_DE,GEN=9_MEMBER=269_DE,GEN=6_MEMBER=162_DE,GEN=2_MEMBER=38_DE,GEN=8_MEMBER=219_DE
GEN=10_MEMBER=291_DE,GEN=9_MEMBER=267_DE,GEN=5_MEMBER=141_DE,GEN=9_MEMBER=251_DE,GEN=6_MEMBER=162_DE
GEN=10_MEMBER=292_DE,GEN=9_MEMBER=269_DE,GEN=3_MEMBER=68_DE,GEN=3_MEMBER=76_DE,GEN=7_MEMBER=192_DE
GEN=10_MEMBER=293_DE,GEN=9_MEMBER=245_DE,GEN=5_MEMBER=126_DE,GEN=2_MEMBER=38_DE,GEN=6_MEMBER=156_DE
GEN=10_MEMBER=294_DE,GEN=9_MEMBER=251_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=147_DE,GEN=8_MEMBER=219_DE
GEN=10_MEMBER=295_DE,GEN=4_MEMBER=113_DE,GEN=3_MEMBER=68_DE,GEN=9_MEMBER=251_DE,GEN=4_MEMBER=104_DE
GEN=10_MEMBER=296_DE,GEN=3_MEMBER=68_DE,GEN=6_MEMBER=162_DE,GEN=8_MEMBER=238_DE,GEN=4_MEMBER=104_DE
GEN=10_MEMBER=297_DE,GEN=9_MEMBER=269_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=267_DE,GEN=7_MEMBER=192_DE
GEN=10_MEMBER=298_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=251_DE,GEN=6_MEMBER=162_DE,GEN=3_MEMBER=76_DE
GEN=10_MEMBER=299_DE,GEN=4_MEMBER=113_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=251_DE,GEN=8_MEMBER=217_DE
GEN=11_MEMBER=300_DE,GEN=2_MEMBER=42_DE,GEN=7_MEMBER=193_DE,GEN=4_MEMBER=104_DE,GEN=8_MEMBER=217_DE
GEN=11_MEMBER=301_DE,GEN=10_MEMBER=274_DE,GEN=7_MEMBER=193_DE,GEN=3_MEMBER=68_DE,GEN=7_MEMBER=192_DE
GEN=11_MEMBER=302_DE,GEN=7_MEMBER=193_DE,GEN=10_MEMBER=272_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=217_DE
GEN=11_MEMBER=303_DE,GEN=9_MEMBER=245_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=126_DE,GEN=3_MEMBER=76_DE
GEN=11_MEMBER=304_DE,GEN=2_MEMBER=42_DE,GEN=10_MEMBER=280_DE,GEN=5_MEMBER=126_DE,GEN=8_MEMBER=217_DE
GEN=11_MEMBER=305_DE,GEN=10_MEMBER=272_DE,GEN=5_MEMBER=141_DE,GEN=9_MEMBER=241_DE,GEN=10_MEMBER=283_DE
GEN=11_MEMBER=306_DE,GEN=9_MEMBER=245_DE,GEN=5_MEMBER=126_DE,GEN=2_MEMBER=38_DE,GEN=4_MEMBER=104_DE
GEN=11_MEMBER=307_DE,GEN=10_MEMBER=280_DE,GEN=9_MEMBER=267_DE,GEN=5_MEMBER=141_DE,GEN=3_MEMBER=76_DE
GEN=11_MEMBER=308_DE,GEN=2_MEMBER=42_DE,GEN=3_MEMBER=68_DE,GEN=10_MEMBER=281_DE,GEN=8_MEMBER=217_DE
GEN=11_MEMBER=309_DE,GEN=10_MEMBER=274_DE,GEN=10_MEMBER=280_DE,GEN=7_MEMBER=192_DE,GEN=5_MEMBER=122_DE
GEN=11_MEMBER=310_DE,GEN=10_MEMBER=274_DE,GEN=7_MEMBER=193_DE,GEN=10_MEMBER=280_DE,GEN=10_MEMBER=281_DE
GEN=11_MEMBER=311_DE,GEN=2_MEMBER=42_DE,GEN=10_MEMBER=272_DE,GEN=5_MEMBER=126_DE,GEN=10_MEMBER=283_DE
GEN=11_MEMBER=312_DE,GEN=7_MEMBER=193_DE,GEN=5_MEMBER=126_DE,GEN=10_MEMBER=283_DE,GEN=10_MEMBER=281_DE
GEN=11_MEMBER=313_DE,GEN=10_MEMBER=280_DE,GEN=5_MEMBER=141_DE,GEN=6_MEMBER=166_DE,GEN=8_MEMBER=219_DE
GEN=11_MEMBER=314_DE,GEN=4_MEMBER=113_DE,GEN=3_MEMBER=68_DE,GEN=7_MEMBER=192_DE,GEN=3_MEMBER=76_DE
GEN=11_MEMBER=315_DE,GEN=10_MEMBER=274_DE,GEN=9_MEMBER=245_DE,GEN=5_MEMBER=141_DE,GEN=9_MEMBER=241_DE
GEN=11_MEMBER=316_DE,GEN=10_MEMBER=280_DE,GEN=9_MEMBER=245_DE,GEN=10_MEMBER=283_DE,GEN=8_MEMBER=219_DE
GEN=11_MEMBER=317_DE,GEN=7_MEMBER=193_DE,GEN=9_MEMBER=245_DE,GEN=10_MEMBER=281_DE,GEN=5_MEMBER=122_DE
GEN=11_MEMBER=318_DE,GEN=2_MEMBER=42_DE,GEN=10_MEMBER=274_DE,GEN=10_MEMBER=272_DE,GEN=1_MEMBER=10_DE
GEN=11_MEMBER=319_DE,GEN=10_MEMBER=274_DE,GEN=10_MEMBER=280_DE,GEN=9_MEMBER=245_DE,GEN=3_MEMBER=68_DE
GEN=11_MEMBER=320_DE,GEN=10_MEMBER=274_DE,GEN=10_MEMBER=280_DE,GEN=10_MEMBER=281_DE,GEN=7_MEMBER=192_DE
GEN=11_MEMBER=321_DE,GEN=2_MEMBER=42_DE,GEN=3_MEMBER=68_DE,GEN=5_MEMBER=126_DE,GEN=6_MEMBER=166_DE
GEN=11_MEMBER=322_DE,GEN=2_MEMBER=42_DE,GEN=10_MEMBER=272_DE,GEN=3_MEMBER=68_DE,GEN=4_MEMBER=104_DE
GEN=11_MEMBER=323_DE,GEN=7_MEMBER=193_DE,GEN=10_MEMBER=283_DE,GEN=3_MEMBER=76_DE,GEN=8_MEMBER=219_DE
GEN=11_MEMBER=324_DE,GEN=4_MEMBER=113_DE,GEN=10_MEMBER=283_DE,GEN=9_MEMBER=261_DE,GEN=6_MEMBER=176_DE
GEN=11_MEMBER=325_DE,GEN=7_MEMBER=193_DE,GEN=4_MEMBER=113_DE,GEN=9_MEMBER=245_DE,GEN=6_MEMBER=166_DE
GEN=11_MEMBER=326_DE,GEN=10_MEMBER=274_DE,GEN=4_MEMBER=113_DE,GEN=10_MEMBER=283_DE,GEN=10_MEMBER=281_DE
GEN=11_MEMBER=327_DE,GEN=2_MEMBER=42_DE,GEN=10_MEMBER=274_DE,GEN=7_MEMBER=193_DE,GEN=2_MEMBER=38_DE
GEN=11_MEMBER=328_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=122_DE,GEN=9_MEMBER=261_DE,GEN=6_MEMBER=176_DE
GEN=11_MEMBER=329_DE,GEN=10_MEMBER=274_DE,GEN=7_MEMBER=193_DE,GEN=10_MEMBER=280_DE,GEN=1_MEMBER=10_DE
GEN=12_MEMBER=330_DE,GEN=11_MEMBER=301_DE,GEN=9_MEMBER=267_DE,GEN=9_MEMBER=245_DE,GEN=9_MEMBER=241_DE
GEN=12_MEMBER=331_DE,GEN=5_MEMBER=141_DE,GEN=5_MEMBER=126_DE,GEN=2_MEMBER=38_DE,GEN=3_MEMBER=76_DE
GEN=12_MEMBER=332_DE,GEN=11_MEMBER=301_DE,GEN=10_MEMBER=272_DE,GEN=4_MEMBER=113_DE,GEN=2_MEMBER=38_DE
GEN=12_MEMBER=333_DE,GEN=9_MEMBER=267_DE,GEN=9_MEMBER=241_DE,GEN=1_MEMBER=10_DE,GEN=5_MEMBER=147_DE
